GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BY0001
"G5100010","1940","Virginia","510","Accomack","0010","Accomack",67.7
"G5100030","1940","Virginia","510","Albemarle","0030","Albemarle",130.3
"G5100050","1940","Virginia","510","Alleghany","0050","Alleghany",165.8
"G5100070","1940","Virginia","510","Amelia","0070","Amelia",110.3
"G5100090","1940","Virginia","510","Amherst","0090","Amherst",83.1
"G5100110","1940","Virginia","510","Appomattox","0110","Appomattox",129.4
"G5100130","1940","Virginia","510","Arlington","0130","Arlington",33.2
"G5100150","1940","Virginia","510","Augusta","0150","Augusta",98.9
"G5100170","1940","Virginia","510","Bath","0170","Bath",154.3
"G5100190","1940","Virginia","510","Bedford","0190","Bedford",94.4
"G5100210","1940","Virginia","510","Bland","0210","Bland",132.7
"G5100230","1940","Virginia","510","Botetourt","0230","Botetourt",99.4
"G5100250","1940","Virginia","510","Brunswick","0250","Brunswick",103.8
"G5100270","1940","Virginia","510","Buchanan","0270","Buchanan",57.2
"G5100290","1940","Virginia","510","Buckingham","0290","Buckingham",120.9
"G5100310","1940","Virginia","510","Campbell","0310","Campbell",102.0
"G5100330","1940","Virginia","510","Caroline","0330","Caroline",110.5
"G5100350","1940","Virginia","510","Carroll","0350","Carroll",65.9
"G5100360","1940","Virginia","510","Charles City","0360","Charles City",138.9
"G5100370","1940","Virginia","510","Charlotte","0370","Charlotte",102.2
"G5100410","1940","Virginia","510","Chesterfield","0410","Chesterfield",71.7
"G5100430","1940","Virginia","510","Clarke","0430","Clarke",162.8
"G5100450","1940","Virginia","510","Craig","0450","Craig",145.0
"G5100470","1940","Virginia","510","Culpeper","0470","Culpeper",145.3
"G5100490","1940","Virginia","510","Cumberland","0490","Cumberland",87.2
"G5100510","1940","Virginia","510","Dickenson","0510","Dickenson",48.2
"G5100530","1940","Virginia","510","Dinwiddie","0530","Dinwiddie",116.1
"G5100550","1940","Virginia","510","Elizabeth City","0550","Elizabeth City",43.1
"G5100570","1940","Virginia","510","Essex","0570","Essex",121.4
"G5100590","1940","Virginia","510","Fairfax","0590","Fairfax",83.5
"G5100610","1940","Virginia","510","Fauquier","0610","Fauquier",164.1
"G5100630","1940","Virginia","510","Floyd","0630","Floyd",91.3
"G5100650","1940","Virginia","510","Fluvanna","0650","Fluvanna",104.3
"G5100670","1940","Virginia","510","Franklin","0670","Franklin",93.9
"G5100690","1940","Virginia","510","Frederick","0690","Frederick",119.0
"G5100710","1940","Virginia","510","Giles","0710","Giles",109.3
"G5100730","1940","Virginia","510","Gloucester","0730","Gloucester",51.2
"G5100750","1940","Virginia","510","Goochland","0750","Goochland",91.5
"G5100770","1940","Virginia","510","Grayson","0770","Grayson",80.1
"G5100790","1940","Virginia","510","Greene","0790","Greene",89.6
"G5100810","1940","Virginia","510","Greensville","0810","Greensville",96.7
"G5100830","1940","Virginia","510","Halifax","0830","Halifax",80.4
"G5100850","1940","Virginia","510","Hanover","0850","Hanover",95.9
"G5100870","1940","Virginia","510","Henrico","0870","Henrico",68.0
"G5100890","1940","Virginia","510","Henry","0890","Henry",70.0
"G5100910","1940","Virginia","510","Highland","0910","Highland",230.0
"G5100930","1940","Virginia","510","Isle Of Wight","0930","Isle Of Wight",112.3
"G5100950","1940","Virginia","510","James City","0950","James City",135.9
"G5100970","1940","Virginia","510","King And Queen","0970","King And Queen",93.5
"G5100990","1940","Virginia","510","King George","0990","King George",99.7
"G5101010","1940","Virginia","510","King William","1010","King William",151.0
"G5101030","1940","Virginia","510","Lancaster","1030","Lancaster",54.8
"G5101050","1940","Virginia","510","Lee","1050","Lee",55.2
"G5101070","1940","Virginia","510","Loudoun","1070","Loudoun",162.7
"G5101090","1940","Virginia","510","Louisa","1090","Louisa",95.6
"G5101110","1940","Virginia","510","Lunenburg","1110","Lunenburg",105.9
"G5101130","1940","Virginia","510","Madison","1130","Madison",113.2
"G5101150","1940","Virginia","510","Matthews","1150","Matthews",30.4
"G5101170","1940","Virginia","510","Mecklenburg","1170","Mecklenburg",84.1
"G5101190","1940","Virginia","510","Middlesex","1190","Middlesex",53.9
"G5101210","1940","Virginia","510","Montgomery","1210","Montgomery",101.7
"G5101230","1940","Virginia","510","Nansemond","1230","Nansemond",93.9
"G5101250","1940","Virginia","510","Nelson","1250","Nelson",107.7
"G5101270","1940","Virginia","510","New Kent","1270","New Kent",130.6
"G5101290","1940","Virginia","510","Norfolk","1290","Norfolk",74.9
"G5101310","1940","Virginia","510","Northampton","1310","Northampton",96.3
"G5101330","1940","Virginia","510","Northumberland","1330","Northumberland",61.3
"G5101350","1940","Virginia","510","Nottoway","1350","Nottoway",91.6
"G5101370","1940","Virginia","510","Orange","1370","Orange",121.2
"G5101390","1940","Virginia","510","Page","1390","Page",79.8
"G5101410","1940","Virginia","510","Patrick","1410","Patrick",80.0
"G5101430","1940","Virginia","510","Pittsylvania","1430","Pittsylvania",80.4
"G5101450","1940","Virginia","510","Powhatan","1450","Powhatan",126.2
"G5101470","1940","Virginia","510","Prince Edward","1470","Prince Edward",97.3
"G5101490","1940","Virginia","510","Prince George","1490","Prince George",121.0
"G5101510","1940","Virginia","510","Princess Anne","1510","Princess Anne",93.3
"G5101530","1940","Virginia","510","Prince William","1530","Prince William",119.0
"G5101550","1940","Virginia","510","Pulaski","1550","Pulaski",106.8
"G5101570","1940","Virginia","510","Rappahannock","1570","Rappahannock",146.7
"G5101590","1940","Virginia","510","Richmond","1590","Richmond",87.9
"G5101610","1940","Virginia","510","Roanoke","1610","Roanoke",62.6
"G5101630","1940","Virginia","510","Rockbridge","1630","Rockbridge",117.1
"G5101650","1940","Virginia","510","Rockingham","1650","Rockingham",82.9
"G5101670","1940","Virginia","510","Russell","1670","Russell",90.5
"G5101690","1940","Virginia","510","Scott","1690","Scott",64.6
"G5101710","1940","Virginia","510","Shenandoah","1710","Shenandoah",87.5
"G5101730","1940","Virginia","510","Smyth","1730","Smyth",83.3
"G5101750","1940","Virginia","510","Southampton","1750","Southampton",110.8
"G5101770","1940","Virginia","510","Spotsylvania","1770","Spotsylvania",112.1
"G5101790","1940","Virginia","510","Stafford","1790","Stafford",103.2
"G5101810","1940","Virginia","510","Surry","1810","Surry",127.3
"G5101830","1940","Virginia","510","Sussex","1830","Sussex",144.7
"G5101850","1940","Virginia","510","Tazewell","1850","Tazewell",128.2
"G5101870","1940","Virginia","510","Warren","1870","Warren",121.8
"G5101890","1940","Virginia","510","Warwick","1890","Warwick",34.1
"G5101910","1940","Virginia","510","Washington","1910","Washington",68.6
"G5101930","1940","Virginia","510","Westmoreland","1930","Westmoreland",93.0
"G5101950","1940","Virginia","510","Wise","1950","Wise",35.7
"G5101970","1940","Virginia","510","Wythe","1970","Wythe",111.6
"G5101990","1940","Virginia","510","York","1990","York",58.9
"G5105100","1940","Virginia","510","Alexandria City","5100","Alexandria City",
"G5105200","1940","Virginia","510","Bristol City","5200","Bristol City",
"G5105300","1940","Virginia","510","Buena Vista City","5300","Buena Vista City",
"G5105400","1940","Virginia","510","Charlottesville City","5400","Charlottesville City",
"G5105600","1940","Virginia","510","Clifton Forge City","5600","Clifton Forge City",
"G5105900","1940","Virginia","510","Danville City","5900","Danville City",
"G5106300","1940","Virginia","510","Fredericksburg City","6300","Fredericksburg City",
"G5106500","1940","Virginia","510","Hampton City","6500","Hampton City",
"G5106600","1940","Virginia","510","Harrisonburg City","6600","Harrisonburg City",
"G5106700","1940","Virginia","510","Hopewell City","6700","Hopewell City",
"G5106800","1940","Virginia","510","Lynchburg City","6800","Lynchburg City",
"G5106900","1940","Virginia","510","Martinsville City","6900","Martinsville City",
"G5107000","1940","Virginia","510","Newport News City","7000","Newport News City",
"G5107100","1940","Virginia","510","Norfolk City","7100","Norfolk City",
"G5107300","1940","Virginia","510","Petersburg City","7300","Petersburg City",
"G5107400","1940","Virginia","510","Portsmouth City","7400","Portsmouth City",
"G5107500","1940","Virginia","510","Radford City","7500","Radford City",
"G5107600","1940","Virginia","510","Richmond City","7600","Richmond City",
"G5107700","1940","Virginia","510","Roanoke City","7700","Roanoke City",
"G5107805","1940","Virginia","510","South Norfolk City","7805","South Norfolk City",
"G5107900","1940","Virginia","510","Staunton City","7900","Staunton City",
"G5108000","1940","Virginia","510","Suffolk City","8000","Suffolk City",
"G5108300","1940","Virginia","510","Williamsburg City","8300","Williamsburg City",
"G5108400","1940","Virginia","510","Winchester City","8400","Winchester City",
"G5300010","1940","Washington","530","Adams","0010","Adams",1477.0
"G5300030","1940","Washington","530","Asotin","0030","Asotin",607.7
"G5300050","1940","Washington","530","Benton","0050","Benton",310.6
"G5300070","1940","Washington","530","Chelan","0070","Chelan",86.9
"G5300090","1940","Washington","530","Clallam","0090","Clallam",57.8
"G5300110","1940","Washington","530","Clark","0110","Clark",46.2
"G5300130","1940","Washington","530","Columbia","0130","Columbia",675.7
"G5300150","1940","Washington","530","Cowlitz","0150","Cowlitz",58.4
"G5300170","1940","Washington","530","Douglas","0170","Douglas",700.8
"G5300190","1940","Washington","530","Ferry","0190","Ferry",454.7
"G5300210","1940","Washington","530","Franklin","0210","Franklin",1231.4
"G5300230","1940","Washington","530","Garfield","0230","Garfield",1133.4
"G5300250","1940","Washington","530","Grant","0250","Grant",1225.2
"G5300270","1940","Washington","530","Grays Harbor","0270","Grays Harbor",64.9
"G5300290","1940","Washington","530","Island","0290","Island",52.7
"G5300310","1940","Washington","530","Jefferson","0310","Jefferson",82.8
"G5300330","1940","Washington","530","King","0330","King",26.5
"G5300350","1940","Washington","530","Kitsap","0350","Kitsap",22.0
"G5300370","1940","Washington","530","Kittitas","0370","Kittitas",390.0
"G5300390","1940","Washington","530","Klikatat","0390","Klikatat",658.9
"G5300410","1940","Washington","530","Lewis","0410","Lewis",69.6
"G5300430","1940","Washington","530","Lincoln","0430","Lincoln",1038.2
"G5300450","1940","Washington","530","Mason","0450","Mason",57.2
"G5300470","1940","Washington","530","Okanogan","0470","Okanogan",398.1
"G5300490","1940","Washington","530","Pacific","0490","Pacific",90.9
"G5300510","1940","Washington","530","Pend Oreille","0510","Pend Oreille",176.8
"G5300530","1940","Washington","530","Pierce","0530","Pierce",28.9
"G5300550","1940","Washington","530","San Juan","0550","San Juan",136.9
"G5300570","1940","Washington","530","Skagit","0570","Skagit",47.1
"G5300590","1940","Washington","530","Skamania","0590","Skamania",88.2
"G5300610","1940","Washington","530","Snohomish","0610","Snohomish",30.2
"G5300630","1940","Washington","530","Spokane","0630","Spokane",165.8
"G5300650","1940","Washington","530","Stevens","0650","Stevens",204.7
"G5300670","1940","Washington","530","Thurston","0670","Thurston",61.9
"G5300690","1940","Washington","530","Wahkiakum","0690","Wahkiakum",69.6
"G5300710","1940","Washington","530","Walla Walla","0710","Walla Walla",512.0
"G5300730","1940","Washington","530","Whatcom","0730","Whatcom",41.8
"G5300750","1940","Washington","530","Whitman","0750","Whitman",532.9
"G5300770","1940","Washington","530","Yakima","0770","Yakima",141.2
"G5400010","1940","West Virginia","540","Barbour","0010","Barbour",87.0
"G5400030","1940","West Virginia","540","Berkeley","0030","Berkeley",110.8
"G5400050","1940","West Virginia","540","Boone","0050","Boone",65.5
"G5400070","1940","West Virginia","540","Braxton","0070","Braxton",88.0
"G5400090","1940","West Virginia","540","Brooke","0090","Brooke",82.8
"G5400110","1940","West Virginia","540","Cabell","0110","Cabell",61.1
"G5400130","1940","West Virginia","540","Calhoun","0130","Calhoun",89.5
"G5400150","1940","West Virginia","540","Clay","0150","Clay",54.5
"G5400170","1940","West Virginia","540","Doddridge","0170","Doddridge",115.5
"G5400190","1940","West Virginia","540","Fayette","0190","Fayette",39.2
"G5400210","1940","West Virginia","540","Gilmer","0210","Gilmer",112.3
"G5400230","1940","West Virginia","540","Grant","0230","Grant",228.8
"G5400250","1940","West Virginia","540","Greenbrier","0250","Greenbrier",105.4
"G5400270","1940","West Virginia","540","Hampshire","0270","Hampshire",193.7
"G5400290","1940","West Virginia","540","Hancock","0290","Hancock",74.2
"G5400310","1940","West Virginia","540","Hardy","0310","Hardy",193.4
"G5400330","1940","West Virginia","540","Harrison","0330","Harrison",80.9
"G5400350","1940","West Virginia","540","Jackson","0350","Jackson",105.2
"G5400370","1940","West Virginia","540","Jefferson","0370","Jefferson",141.9
"G5400390","1940","West Virginia","540","Kanawha","0390","Kanawha",49.5
"G5400410","1940","West Virginia","540","Lewis","0410","Lewis",123.8
"G5400430","1940","West Virginia","540","Lincoln","0430","Lincoln",68.2
"G5400450","1940","West Virginia","540","Logan","0450","Logan",52.0
"G5400470","1940","West Virginia","540","McDowell","0470","Mcdowell",35.6
"G5400490","1940","West Virginia","540","Marion","0490","Marion",58.6
"G5400510","1940","West Virginia","540","Marshall","0510","Marshall",92.3
"G5400530","1940","West Virginia","540","Mason","0530","Mason",103.3
"G5400550","1940","West Virginia","540","Mercer","0550","Mercer",59.9
"G5400570","1940","West Virginia","540","Mineral","0570","Mineral",157.7
"G5400590","1940","West Virginia","540","Mingo","0590","Mingo",37.9
"G5400610","1940","West Virginia","540","Monongalia","0610","Monongalia",78.4
"G5400630","1940","West Virginia","540","Monroe","0630","Monroe",114.6
"G5400650","1940","West Virginia","540","Morgan","0650","Morgan",132.5
"G5400670","1940","West Virginia","540","Nicholas","0670","Nicholas",66.8
"G5400690","1940","West Virginia","540","Ohio","0690","Ohio",83.0
"G5400710","1940","West Virginia","540","Pendleton","0710","Pendleton",194.5
"G5400730","1940","West Virginia","540","Pleasants","0730","Pleasants",79.2
"G5400750","1940","West Virginia","540","Pocahontas","0750","Pocahontas",149.9
"G5400770","1940","West Virginia","540","Preston","0770","Preston",97.0
"G5400790","1940","West Virginia","540","Putnam","0790","Putnam",86.7
"G5400810","1940","West Virginia","540","Raleigh","0810","Raleigh",48.7
"G5400830","1940","West Virginia","540","Randolph","0830","Randolph",126.4
"G5400850","1940","West Virginia","540","Ritchie","0850","Ritchie",109.0
"G5400870","1940","West Virginia","540","Roane","0870","Roane",109.4
"G5400890","1940","West Virginia","540","Summers","0890","Summers",85.4
"G5400910","1940","West Virginia","540","Taylor","0910","Taylor",77.2
"G5400930","1940","West Virginia","540","Tucker","0930","Tucker",134.5
"G5400950","1940","West Virginia","540","Tyler","0950","Tyler",96.0
"G5400970","1940","West Virginia","540","Upshur","0970","Upshur",76.0
"G5400990","1940","West Virginia","540","Wayne","0990","Wayne",65.6
"G5401010","1940","West Virginia","540","Webster","1010","Webster",70.2
"G5401030","1940","West Virginia","540","Wetzel","1030","Wetzel",88.9
"G5401050","1940","West Virginia","540","Wirt","1050","Wirt",109.5
"G5401070","1940","West Virginia","540","Wood","1070","Wood",73.7
"G5401090","1940","West Virginia","540","Wyoming","1090","Wyoming",74.0
"G5500010","1940","Wisconsin","550","Adams","0010","Adams",197.9
"G5500030","1940","Wisconsin","550","Ashland","0030","Ashland",104.8
"G5500050","1940","Wisconsin","550","Barron","0050","Barron",110.2
"G5500070","1940","Wisconsin","550","Bayfield","0070","Bayfield",96.1
"G5500090","1940","Wisconsin","550","Brown","0090","Brown",93.0
"G5500110","1940","Wisconsin","550","Buffalo","0110","Buffalo",204.5
"G5500130","1940","Wisconsin","550","Burnett","0130","Burnett",116.9
"G5500150","1940","Wisconsin","550","Calumet","0150","Calumet",97.5
"G5500170","1940","Wisconsin","550","Chippewa","0170","Chippewa",130.5
"G5500190","1940","Wisconsin","550","Clark","0190","Clark",107.2
"G5500210","1940","Wisconsin","550","Columbia","0210","Columbia",150.6
"G5500230","1940","Wisconsin","550","Crawford","0230","Crawford",174.9
"G5500250","1940","Wisconsin","550","Dane","0250","Dane",123.0
"G5500270","1940","Wisconsin","550","Dodge","0270","Dodge",114.3
"G5500290","1940","Wisconsin","550","Door","0290","Door",107.8
"G5500310","1940","Wisconsin","550","Douglas","0310","Douglas",83.5
"G5500330","1940","Wisconsin","550","Dunn","0330","Dunn",148.2
"G5500350","1940","Wisconsin","550","Eau Claire","0350","Eau Claire",134.1
"G5500370","1940","Wisconsin","550","Florence","0370","Florence",102.8
"G5500390","1940","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",110.5
"G5500410","1940","Wisconsin","550","Forest","0410","Forest",102.4
